user_id,age,interest_category
213185,57.0,Nature & Wildlife
993217,,
838250,25.0,4WD & Off-Road
939105,31.0,Wine Tasting
798413,19.0,Nature & Wildlife
518365,60.0,
230988,56.0,Nature & Wildlife
469369,39.0,4WD & Off-Road
296257,,
508175,,
864863,27.0,4WD & Off-Road
889156,56.0,Cultural Tours
493480,37.0,4WD & Off-Road
218721,41.0,
653857,62.0,Cultural Tours
669249,,
771092,40.0,Cultural Tours
770682,29.0,Hop-On Hop-Off Tours
639669,38.0,4WD & Off-Road
509364,45.0,4WD & Off-Road
572817,20.0,4WD & Off-Road
823569,33.0,Cultural Tours
997726,22.0,4WD & Off-Road
921852,53.0,Nature & Wildlife
640538,36.0,Cultural Tours
217943,54.0,4WD & Off-Road
207868,18.0,Nature & Wildlife
966770,36.0,Nature & Wildlife
268984,40.0,4WD & Off-Road
255153,52.0,Wine Tasting
356807,39.0,Hop-On Hop-Off Tours
662522,,
580657,51.0,Hop-On Hop-Off Tours
384077,19.0,4WD & Off-Road
392959,,
863306,23.0,4WD & Off-Road
744577,19.0,
283619,35.0,4WD & Off-Road
760419,,
253179,,
778580,19.0,Nature & Wildlife
199549,60.0,Hop-On Hop-Off Tours
104311,52.0,Cultural Tours
624624,32.0,4WD & Off-Road
455051,55.0,Cultural Tours
635048,37.0,Wine Tasting
176053,60.0,Cruises & Water Tours
667913,,
490324,51.0,
492320,54.0,Cultural Tours
815476,37.0,4WD & Off-Road
165555,60.0,Cruises & Water Tours
978868,26.0,Cultural Tours
270769,53.0,Cultural Tours
216619,57.0,Hop-On Hop-Off Tours
128140,44.0,Wine Tasting
205412,45.0,Cultural Tours
242262,37.0,Cultural Tours
283196,,
937794,23.0,Nature & Wildlife
929278,50.0,Cultural Tours
149700,64.0,Hop-On Hop-Off Tours
579639,,
605001,,
960668,58.0,4WD & Off-Road
323771,62.0,
364007,35.0,Hop-On Hop-Off Tours
409241,,
418045,,
880127,56.0,Hop-On Hop-Off Tours
757183,28.0,4WD & Off-Road
444418,23.0,
237962,,
112002,58.0,4WD & Off-Road
324543,20.0,4WD & Off-Road
318719,,
843448,50.0,
726465,40.0,Cultural Tours
660311,35.0,4WD & Off-Road
553860,43.0,Hop-On Hop-Off Tours
872977,61.0,4WD & Off-Road
251589,32.0,Nature & Wildlife
777592,39.0,4WD & Off-Road
676136,55.0,Cultural Tours
104883,48.0,
212096,26.0,Wine Tasting
827586,54.0,4WD & Off-Road
123618,55.0,Cultural Tours
802384,22.0,4WD & Off-Road
375477,,
294223,63.0,Wine Tasting
298860,,
947109,55.0,Hop-On Hop-Off Tours
180828,29.0,4WD & Off-Road
541448,20.0,4WD & Off-Road
411784,24.0,4WD & Off-Road
741242,,
758107,20.0,4WD & Off-Road
708010,33.0,4WD & Off-Road
181708,,
783415,36.0,4WD & Off-Road
923547,49.0,Cultural Tours
655404,61.0,Cruises & Water Tours
279894,,
143876,52.0,4WD & Off-Road
462523,,
125466,41.0,4WD & Off-Road
333280,62.0,Cruises & Water Tours
387814,,
604262,26.0,4WD & Off-Road
110217,19.0,Hop-On Hop-Off Tours
169472,62.0,Cruises & Water Tours
753168,,
754116,46.0,Cultural Tours
219891,,
605128,38.0,Cultural Tours
220943,,
152318,41.0,
476606,18.0,4WD & Off-Road
218493,27.0,4WD & Off-Road
265980,30.0,4WD & Off-Road
384786,19.0,Hop-On Hop-Off Tours
454126,23.0,Cultural Tours
253366,53.0,4WD & Off-Road
355943,59.0,Hop-On Hop-Off Tours
772302,41.0,
805111,62.0,Hop-On Hop-Off Tours
257245,48.0,Cruises & Water Tours
957548,33.0,Nature & Wildlife
605749,,
203423,,
186950,19.0,
882705,46.0,
858066,56.0,4WD & Off-Road
162130,,
252918,62.0,Hop-On Hop-Off Tours
965396,33.0,Nature & Wildlife
521621,40.0,4WD & Off-Road
135933,,
412564,56.0,Hop-On Hop-Off Tours
631721,58.0,Cultural Tours
709924,40.0,
406481,56.0,Hop-On Hop-Off Tours
733563,18.0,4WD & Off-Road
598623,55.0,Cruises & Water Tours
602385,59.0,Cultural Tours
280961,64.0,Hop-On Hop-Off Tours
347311,36.0,4WD & Off-Road
412397,37.0,Wine Tasting
468865,57.0,Wine Tasting
235000,27.0,4WD & Off-Road
684860,20.0,Cultural Tours
512391,19.0,4WD & Off-Road
894668,43.0,4WD & Off-Road
331064,19.0,Nature & Wildlife
578966,35.0,4WD & Off-Road
406795,38.0,Nature & Wildlife
527114,51.0,Cultural Tours
266926,37.0,4WD & Off-Road
774296,62.0,
432674,,
626841,24.0,4WD & Off-Road
598604,59.0,Nature & Wildlife
175060,32.0,
522807,33.0,4WD & Off-Road
764446,24.0,Cultural Tours
449437,53.0,Cultural Tours
177576,,
339141,58.0,Nature & Wildlife
725801,,
688382,25.0,Wine Tasting
443850,48.0,Cruises & Water Tours
523328,29.0,4WD & Off-Road
877600,,
184351,28.0,Cultural Tours
377144,,
923568,26.0,
404961,,
279596,47.0,Hop-On Hop-Off Tours
241090,,
425343,21.0,4WD & Off-Road
805866,49.0,
728042,42.0,4WD & Off-Road
516297,46.0,Nature & Wildlife
450671,62.0,Nature & Wildlife
212723,,
445337,,
924251,,
299471,40.0,Hop-On Hop-Off Tours
562588,43.0,Cruises & Water Tours
623883,30.0,4WD & Off-Road
356994,50.0,4WD & Off-Road
498485,30.0,Cultural Tours
872194,,
543480,,
813279,59.0,Hop-On Hop-Off Tours
670957,40.0,4WD & Off-Road
691251,,
995737,20.0,Nature & Wildlife
331575,48.0,4WD & Off-Road
869999,26.0,
561973,53.0,Nature & Wildlife
780072,53.0,4WD & Off-Road
882439,,
646951,25.0,Nature & Wildlife
289365,19.0,Hop-On Hop-Off Tours
460272,48.0,Wine Tasting
569654,30.0,Nature & Wildlife
989160,50.0,
471912,,
137942,28.0,Nature & Wildlife
791350,53.0,Nature & Wildlife
201563,62.0,Cruises & Water Tours
887975,31.0,Hop-On Hop-Off Tours
957049,22.0,Nature & Wildlife
812312,52.0,Nature & Wildlife
817588,48.0,Nature & Wildlife
956789,59.0,Nature & Wildlife
129839,26.0,4WD & Off-Road
760163,27.0,
616225,57.0,Cultural Tours
320397,56.0,Nature & Wildlife
808848,22.0,4WD & Off-Road
250361,30.0,Hop-On Hop-Off Tours
388330,56.0,
905566,30.0,4WD & Off-Road
136070,35.0,Nature & Wildlife
726253,29.0,4WD & Off-Road
565159,37.0,4WD & Off-Road
415065,36.0,Cultural Tours
516391,58.0,Cruises & Water Tours
816551,57.0,Cruises & Water Tours
703450,34.0,4WD & Off-Road
789859,,
655143,53.0,Cultural Tours
611239,40.0,
506129,51.0,
625219,18.0,
315859,57.0,Cruises & Water Tours
814322,39.0,
593229,,
516324,54.0,Cruises & Water Tours
411957,19.0,4WD & Off-Road
251268,36.0,Nature & Wildlife
231775,25.0,Cultural Tours
694900,,
720619,,
138563,,
207629,51.0,4WD & Off-Road
439067,40.0,Cultural Tours
263817,60.0,
499298,,
633656,59.0,Wine Tasting
241632,,
585008,33.0,4WD & Off-Road
520460,61.0,Cultural Tours
321883,59.0,Cruises & Water Tours
602139,26.0,4WD & Off-Road
344705,52.0,Wine Tasting
808310,52.0,Cruises & Water Tours
883984,,
242270,,
337654,24.0,Nature & Wildlife
764116,,
172508,31.0,4WD & Off-Road
472675,,
270670,21.0,4WD & Off-Road
551543,22.0,4WD & Off-Road
524602,60.0,4WD & Off-Road
941944,35.0,Nature & Wildlife
914011,45.0,Cruises & Water Tours
978935,51.0,4WD & Off-Road
608926,43.0,Cultural Tours
977803,38.0,4WD & Off-Road
631002,41.0,4WD & Off-Road
919424,26.0,4WD & Off-Road
428874,57.0,Hop-On Hop-Off Tours
891929,36.0,4WD & Off-Road
403735,48.0,Cultural Tours
691297,45.0,4WD & Off-Road
365040,20.0,4WD & Off-Road
300651,25.0,4WD & Off-Road
978043,39.0,
531338,38.0,4WD & Off-Road
685594,53.0,4WD & Off-Road
260621,21.0,4WD & Off-Road
753217,55.0,4WD & Off-Road
324375,54.0,Cultural Tours
333411,30.0,4WD & Off-Road
222645,20.0,Cultural Tours
456816,36.0,Cultural Tours
579882,58.0,Cultural Tours
562509,,
344422,29.0,Nature & Wildlife
468231,32.0,Wine Tasting
154207,25.0,4WD & Off-Road
649751,28.0,Wine Tasting
254106,56.0,Cruises & Water Tours
694718,30.0,Nature & Wildlife
994526,43.0,
928561,42.0,Hop-On Hop-Off Tours
171945,41.0,Wine Tasting
559414,53.0,Wine Tasting
343525,37.0,Hop-On Hop-Off Tours
260610,18.0,Cultural Tours
513200,37.0,4WD & Off-Road
306029,33.0,
182865,32.0,Hop-On Hop-Off Tours
876877,54.0,4WD & Off-Road
622987,32.0,Nature & Wildlife
647357,28.0,Hop-On Hop-Off Tours
467217,44.0,Wine Tasting
738948,46.0,Hop-On Hop-Off Tours
144005,20.0,Cultural Tours
936977,34.0,4WD & Off-Road
364555,,
331728,40.0,Hop-On Hop-Off Tours
574376,47.0,Cultural Tours
944357,27.0,Cultural Tours
965556,29.0,Wine Tasting
973251,,
782178,22.0,Nature & Wildlife
590838,21.0,Nature & Wildlife
164897,23.0,4WD & Off-Road
226900,50.0,Cultural Tours
710118,48.0,4WD & Off-Road
150588,31.0,Nature & Wildlife
838614,59.0,4WD & Off-Road
362681,18.0,4WD & Off-Road
431110,49.0,Hop-On Hop-Off Tours
414724,27.0,
180490,49.0,
716481,,
535782,40.0,Hop-On Hop-Off Tours
496968,47.0,Wine Tasting
886163,29.0,4WD & Off-Road
933818,25.0,4WD & Off-Road
534069,20.0,4WD & Off-Road
777129,45.0,Nature & Wildlife
447607,,
954041,33.0,4WD & Off-Road
646370,61.0,Nature & Wildlife
380960,51.0,Cultural Tours
247383,,
970503,27.0,Cultural Tours
770115,46.0,Cultural Tours
127624,44.0,4WD & Off-Road
382877,32.0,4WD & Off-Road
691396,48.0,Nature & Wildlife
791034,57.0,Cruises & Water Tours
560462,50.0,Wine Tasting
941390,24.0,4WD & Off-Road
682916,27.0,Hop-On Hop-Off Tours
489819,,
124284,51.0,Nature & Wildlife
110980,,
845524,,
596686,62.0,4WD & Off-Road
855887,33.0,4WD & Off-Road
174419,52.0,Wine Tasting
819167,59.0,Cruises & Water Tours
996437,50.0,Cultural Tours
394129,57.0,Cultural Tours
310512,49.0,Nature & Wildlife
552469,33.0,4WD & Off-Road
411718,47.0,
388856,,
411231,55.0,Cultural Tours
625961,22.0,
699380,,
797002,60.0,Nature & Wildlife
271747,52.0,4WD & Off-Road
864966,39.0,4WD & Off-Road
480980,37.0,Nature & Wildlife
732381,40.0,4WD & Off-Road
108586,49.0,
527860,32.0,4WD & Off-Road
257014,63.0,Hop-On Hop-Off Tours
329525,25.0,
667660,60.0,4WD & Off-Road
832069,35.0,4WD & Off-Road
391119,27.0,4WD & Off-Road
968269,31.0,Hop-On Hop-Off Tours
225337,26.0,Nature & Wildlife
814302,,
810485,,
481710,34.0,4WD & Off-Road
935095,,
386881,,
331823,,
511553,63.0,Cultural Tours
826587,,
775112,,
633368,,
241066,24.0,4WD & Off-Road
594508,45.0,Cultural Tours
521048,54.0,Cruises & Water Tours
132672,63.0,
822904,43.0,Wine Tasting
214817,,
912394,35.0,4WD & Off-Road
639281,,
556703,,
886365,32.0,
549458,,
256927,54.0,4WD & Off-Road
250494,47.0,Hop-On Hop-Off Tours
490528,58.0,Cultural Tours
471556,28.0,4WD & Off-Road
145628,44.0,4WD & Off-Road
773247,34.0,Cultural Tours
421662,53.0,Cultural Tours
143970,,
166542,56.0,Nature & Wildlife
653403,51.0,Cultural Tours
488667,22.0,Hop-On Hop-Off Tours
926905,39.0,4WD & Off-Road
398534,58.0,Wine Tasting
521736,,
630738,19.0,4WD & Off-Road
339880,,
486829,47.0,Cultural Tours
508035,,
373947,41.0,
632622,31.0,4WD & Off-Road
857735,53.0,Nature & Wildlife
119163,49.0,4WD & Off-Road
866717,31.0,Nature & Wildlife
787013,45.0,Cruises & Water Tours
122795,,
670616,50.0,Cruises & Water Tours
222883,64.0,Cultural Tours
521277,51.0,Hop-On Hop-Off Tours
941967,38.0,4WD & Off-Road
267517,54.0,Cruises & Water Tours
776679,34.0,4WD & Off-Road
117764,34.0,Hop-On Hop-Off Tours
887845,27.0,4WD & Off-Road
911523,19.0,4WD & Off-Road
893993,24.0,Wine Tasting
419528,52.0,Cultural Tours
364917,,
751954,,
222676,35.0,Nature & Wildlife
907393,52.0,Wine Tasting
276824,59.0,Cultural Tours
200190,42.0,Cruises & Water Tours
380221,26.0,Cultural Tours
394938,26.0,Nature & Wildlife
714498,,
330820,48.0,Nature & Wildlife
918228,19.0,
452026,,
357817,44.0,Cruises & Water Tours
282302,47.0,Cultural Tours
138858,39.0,Nature & Wildlife
747858,40.0,Hop-On Hop-Off Tours
479201,32.0,4WD & Off-Road
249056,,
498843,37.0,
194811,,
562217,58.0,Wine Tasting
954248,,
341973,,
374600,64.0,Hop-On Hop-Off Tours
680894,,
621779,30.0,Nature & Wildlife
147828,44.0,Nature & Wildlife
584790,,
954234,63.0,Cruises & Water Tours
766749,32.0,4WD & Off-Road
836705,49.0,Hop-On Hop-Off Tours
685394,58.0,4WD & Off-Road
261372,,
180390,54.0,4WD & Off-Road
661635,49.0,
220030,23.0,Cultural Tours
777372,54.0,Cultural Tours
504782,,
779504,49.0,Cruises & Water Tours
964086,44.0,Cruises & Water Tours
341260,29.0,4WD & Off-Road
315828,45.0,Nature & Wildlife
599112,,
680993,49.0,Nature & Wildlife
712707,60.0,Cultural Tours
384641,24.0,Nature & Wildlife
530861,,
349547,57.0,Cultural Tours
581674,37.0,4WD & Off-Road
435596,,
753602,47.0,Cultural Tours
490990,57.0,Nature & Wildlife
448736,25.0,
944372,31.0,Cultural Tours
247896,50.0,
522321,59.0,Cruises & Water Tours
333212,50.0,4WD & Off-Road
548058,25.0,
986356,,
407722,63.0,Nature & Wildlife
634547,58.0,4WD & Off-Road
740176,22.0,4WD & Off-Road
646552,43.0,Cultural Tours
879296,45.0,4WD & Off-Road
662577,49.0,Cultural Tours
670023,64.0,Hop-On Hop-Off Tours
356181,47.0,Nature & Wildlife
807863,33.0,
891663,26.0,
825169,21.0,
414240,,
373618,23.0,Nature & Wildlife
448994,,
681876,21.0,4WD & Off-Road
251879,28.0,4WD & Off-Road
726366,42.0,4WD & Off-Road
152932,,
599030,58.0,Wine Tasting
689642,60.0,Cruises & Water Tours
247452,28.0,4WD & Off-Road
934032,53.0,Wine Tasting
355131,61.0,Cultural Tours
785305,32.0,
594708,36.0,4WD & Off-Road
946416,26.0,
432112,,
152116,,
348180,,
966156,,
470491,59.0,4WD & Off-Road
421062,38.0,4WD & Off-Road
967515,47.0,Wine Tasting
469234,63.0,Wine Tasting
671223,23.0,
580851,23.0,Wine Tasting
585416,61.0,Cultural Tours
910117,,
969808,,
394263,,
274600,21.0,Cultural Tours
858537,26.0,4WD & Off-Road
486373,40.0,Nature & Wildlife
981491,25.0,4WD & Off-Road
453212,62.0,Cultural Tours
373167,,
997171,,
463442,50.0,4WD & Off-Road
241656,,
596535,57.0,Hop-On Hop-Off Tours
722585,43.0,4WD & Off-Road
775577,62.0,4WD & Off-Road
177797,27.0,Hop-On Hop-Off Tours
438263,62.0,Wine Tasting
122539,,
699521,28.0,
228379,,
996881,34.0,Cultural Tours
798999,27.0,
268296,,
159158,29.0,4WD & Off-Road
523658,57.0,Nature & Wildlife
675752,55.0,
904099,49.0,
736930,63.0,Hop-On Hop-Off Tours
305844,55.0,Cultural Tours
204448,57.0,Cultural Tours
856514,49.0,Cultural Tours
203770,,
200727,40.0,Nature & Wildlife
329417,25.0,4WD & Off-Road
589539,31.0,4WD & Off-Road
321427,51.0,4WD & Off-Road
955053,32.0,
609370,,
952525,45.0,Nature & Wildlife
637497,40.0,
328050,,
353480,,
667515,25.0,4WD & Off-Road
921641,26.0,Nature & Wildlife
366034,46.0,Cultural Tours
170478,43.0,Nature & Wildlife
120130,31.0,Hop-On Hop-Off Tours
542310,22.0,4WD & Off-Road
190257,,
107861,,
364679,44.0,Hop-On Hop-Off Tours
377697,60.0,4WD & Off-Road
559731,,
807285,,
493991,,
450837,37.0,Cultural Tours
943320,,
458441,44.0,Nature & Wildlife
956939,35.0,Nature & Wildlife
768545,,
155839,45.0,
102917,42.0,Cultural Tours
928685,44.0,Cultural Tours
509514,41.0,Cultural Tours
955399,19.0,Nature & Wildlife
713925,53.0,Cultural Tours
878427,,
631766,50.0,Cultural Tours
251332,32.0,
811301,25.0,4WD & Off-Road
838859,,
898775,52.0,Cultural Tours
840663,39.0,4WD & Off-Road
571658,20.0,4WD & Off-Road
967285,55.0,
595014,39.0,Nature & Wildlife
740915,61.0,
598696,,
953670,60.0,Hop-On Hop-Off Tours
559045,60.0,Nature & Wildlife
505308,,
650011,,
410101,44.0,4WD & Off-Road
115400,57.0,Cruises & Water Tours
160210,45.0,4WD & Off-Road
467952,64.0,
972855,,
987534,39.0,4WD & Off-Road
841885,22.0,Cultural Tours
779733,,
776042,28.0,Nature & Wildlife
735071,60.0,
608600,35.0,4WD & Off-Road
461379,19.0,4WD & Off-Road
543308,57.0,Cruises & Water Tours
665977,,
400450,,
408907,52.0,Cultural Tours
235470,56.0,Nature & Wildlife
106587,18.0,Nature & Wildlife
505209,18.0,Hop-On Hop-Off Tours
862346,,
793361,27.0,4WD & Off-Road
279914,58.0,Nature & Wildlife
594229,29.0,4WD & Off-Road
555269,,
231628,23.0,
614015,50.0,
835721,47.0,4WD & Off-Road
537967,63.0,Cruises & Water Tours
898471,,
223600,51.0,Cultural Tours
172328,44.0,Cruises & Water Tours
701082,42.0,Hop-On Hop-Off Tours
480639,54.0,
371391,38.0,Cultural Tours
458757,26.0,Hop-On Hop-Off Tours
855878,36.0,Hop-On Hop-Off Tours
261784,18.0,Wine Tasting
937842,,
139358,30.0,4WD & Off-Road
867764,,
560456,,
267226,23.0,4WD & Off-Road
735691,35.0,Cultural Tours
361115,53.0,Nature & Wildlife
774011,47.0,4WD & Off-Road
679271,25.0,Nature & Wildlife
667048,21.0,Hop-On Hop-Off Tours
223423,20.0,Nature & Wildlife
834330,27.0,Cultural Tours
925702,53.0,Wine Tasting
748067,63.0,Cultural Tours
690265,,
235054,24.0,
647257,51.0,Hop-On Hop-Off Tours
862126,34.0,Wine Tasting
837022,35.0,4WD & Off-Road
721787,38.0,4WD & Off-Road
875978,,
824778,41.0,4WD & Off-Road
680249,18.0,4WD & Off-Road
749027,54.0,Wine Tasting
317617,34.0,4WD & Off-Road
178219,29.0,Cultural Tours
400369,,
878414,29.0,
351171,44.0,Cultural Tours
335542,48.0,4WD & Off-Road
330352,39.0,4WD & Off-Road
985811,40.0,Hop-On Hop-Off Tours
856823,54.0,Cruises & Water Tours
274691,50.0,4WD & Off-Road
272843,59.0,Cultural Tours
643591,46.0,Cruises & Water Tours
720294,44.0,4WD & Off-Road
854496,55.0,Cultural Tours
109163,44.0,Hop-On Hop-Off Tours
875851,47.0,Nature & Wildlife
775656,30.0,4WD & Off-Road
423464,44.0,Cruises & Water Tours
152022,25.0,4WD & Off-Road
839329,46.0,4WD & Off-Road
895144,,
785992,55.0,
857789,56.0,Cultural Tours
110806,49.0,Cultural Tours
836459,37.0,Wine Tasting
926607,27.0,Cultural Tours
285763,62.0,4WD & Off-Road
547502,,
889443,63.0,
844028,58.0,Nature & Wildlife
682436,,
558310,49.0,Cruises & Water Tours
973144,56.0,Wine Tasting
885874,59.0,Cultural Tours
581241,29.0,Nature & Wildlife
362331,39.0,4WD & Off-Road
819937,54.0,Cultural Tours
212099,39.0,Nature & Wildlife
668341,,
258117,19.0,Wine Tasting
756563,44.0,4WD & Off-Road
723785,36.0,Cultural Tours
213248,34.0,4WD & Off-Road
217854,20.0,4WD & Off-Road
769567,21.0,Cultural Tours
176344,46.0,4WD & Off-Road
487700,27.0,4WD & Off-Road
471202,45.0,Hop-On Hop-Off Tours
305477,,
222804,21.0,Cultural Tours
203738,22.0,Wine Tasting
377698,,
474884,,
162698,19.0,4WD & Off-Road
122132,28.0,Hop-On Hop-Off Tours
195906,,
882548,26.0,Nature & Wildlife
429210,40.0,Cultural Tours
996667,63.0,Hop-On Hop-Off Tours
848321,22.0,4WD & Off-Road
332250,59.0,Nature & Wildlife
870400,53.0,Cruises & Water Tours
345277,26.0,4WD & Off-Road
298918,59.0,4WD & Off-Road
170593,48.0,4WD & Off-Road
688934,,
266285,20.0,Hop-On Hop-Off Tours
500809,39.0,4WD & Off-Road
138816,57.0,4WD & Off-Road
255701,,
980142,20.0,4WD & Off-Road
711709,20.0,4WD & Off-Road
732782,26.0,Cultural Tours
143656,29.0,4WD & Off-Road
189133,33.0,Nature & Wildlife
886660,41.0,4WD & Off-Road
709845,32.0,4WD & Off-Road
338283,64.0,Wine Tasting
272677,,
250308,53.0,Cultural Tours
299546,,
779372,42.0,Cruises & Water Tours
570590,30.0,Hop-On Hop-Off Tours
904875,,
630176,60.0,Cultural Tours
472665,22.0,4WD & Off-Road
852033,,
714161,61.0,
134277,18.0,Nature & Wildlife
760690,45.0,Hop-On Hop-Off Tours
635511,49.0,Nature & Wildlife
250382,34.0,4WD & Off-Road
269183,,
356851,61.0,Wine Tasting
173862,61.0,Cruises & Water Tours
843802,38.0,Nature & Wildlife
505168,41.0,Wine Tasting
585390,,
286296,20.0,Wine Tasting
261508,27.0,Nature & Wildlife
647581,38.0,4WD & Off-Road
910598,,
205838,37.0,
102179,37.0,4WD & Off-Road
847803,60.0,Nature & Wildlife
572315,20.0,Nature & Wildlife
723427,28.0,4WD & Off-Road
337613,34.0,4WD & Off-Road
808446,37.0,4WD & Off-Road
426227,43.0,4WD & Off-Road
185037,22.0,Wine Tasting
268529,51.0,4WD & Off-Road
426199,56.0,4WD & Off-Road
242979,55.0,Hop-On Hop-Off Tours
217233,63.0,Nature & Wildlife
166379,32.0,Nature & Wildlife
533887,,
520138,49.0,Nature & Wildlife
233351,18.0,4WD & Off-Road
163240,,
420905,,
903577,45.0,
563369,60.0,Cultural Tours
345791,64.0,
215294,64.0,Cultural Tours
688894,,
724513,18.0,Cultural Tours
618485,36.0,Nature & Wildlife
102705,,
461762,52.0,Cruises & Water Tours
852783,56.0,Cultural Tours
110710,29.0,4WD & Off-Road
866705,,
332814,61.0,Nature & Wildlife
547658,18.0,Cultural Tours
805840,22.0,Cultural Tours
250957,37.0,4WD & Off-Road
678965,30.0,Cultural Tours
508354,37.0,Nature & Wildlife
452916,,
753053,,
942697,,
853847,51.0,Wine Tasting
365520,47.0,Cultural Tours
370890,44.0,
488127,29.0,Wine Tasting
685138,40.0,Cultural Tours
688650,,
284489,49.0,4WD & Off-Road
785765,58.0,
415001,57.0,Wine Tasting
166362,61.0,Nature & Wildlife
500357,39.0,Cultural Tours
540320,,
148091,39.0,4WD & Off-Road
371000,39.0,Cultural Tours
296055,,
861332,53.0,4WD & Off-Road
842298,59.0,Nature & Wildlife
415915,28.0,Cultural Tours
435484,47.0,4WD & Off-Road
169815,27.0,4WD & Off-Road
189276,57.0,Cruises & Water Tours
289488,58.0,4WD & Off-Road
882867,,
608727,39.0,Hop-On Hop-Off Tours
751624,30.0,Cultural Tours
466347,48.0,Cruises & Water Tours
302420,,
485644,19.0,4WD & Off-Road
440101,50.0,4WD & Off-Road
712056,,
820638,56.0,4WD & Off-Road
879881,25.0,Nature & Wildlife
128326,,
998546,57.0,
210080,,
599948,,
360504,34.0,Nature & Wildlife
811705,48.0,
512601,42.0,4WD & Off-Road
467014,38.0,Nature & Wildlife
390626,45.0,4WD & Off-Road
336943,36.0,Wine Tasting
880811,38.0,4WD & Off-Road
258837,38.0,4WD & Off-Road
247200,18.0,Nature & Wildlife
986446,22.0,4WD & Off-Road
960476,45.0,Cruises & Water Tours
484924,64.0,
744060,21.0,
954138,36.0,4WD & Off-Road
390838,25.0,4WD & Off-Road
541469,,
154536,36.0,4WD & Off-Road
739443,56.0,4WD & Off-Road
770679,51.0,Cruises & Water Tours
915604,62.0,Nature & Wildlife
279331,20.0,4WD & Off-Road
346752,64.0,Cruises & Water Tours
397986,36.0,Nature & Wildlife
375859,45.0,Cultural Tours
199177,31.0,Cultural Tours
948809,55.0,Cultural Tours
395507,62.0,Cultural Tours
147869,57.0,Wine Tasting
487792,51.0,Cultural Tours
639159,27.0,Nature & Wildlife
978675,44.0,Wine Tasting
949851,28.0,
906724,49.0,Cultural Tours
250062,44.0,4WD & Off-Road
572009,49.0,4WD & Off-Road
829539,32.0,
191568,38.0,
875373,55.0,Nature & Wildlife
452720,60.0,4WD & Off-Road
739842,48.0,Nature & Wildlife
553800,,
286368,,
638686,20.0,Nature & Wildlife
591406,,
648962,26.0,Hop-On Hop-Off Tours
168117,41.0,Hop-On Hop-Off Tours
404006,58.0,4WD & Off-Road
180011,37.0,4WD & Off-Road
991058,20.0,4WD & Off-Road
726220,,
575706,49.0,4WD & Off-Road
374568,26.0,Hop-On Hop-Off Tours
350103,63.0,4WD & Off-Road
968840,,
548816,21.0,4WD & Off-Road
230097,36.0,4WD & Off-Road
196649,37.0,Nature & Wildlife
666059,59.0,Cruises & Water Tours
242566,59.0,Cultural Tours
598310,,
223803,34.0,Nature & Wildlife
144309,,
566286,64.0,Cruises & Water Tours
991137,47.0,Hop-On Hop-Off Tours
897310,49.0,Hop-On Hop-Off Tours
657109,,
155334,29.0,
523612,34.0,4WD & Off-Road
807947,41.0,4WD & Off-Road
471395,59.0,Nature & Wildlife
903065,21.0,Cultural Tours
757882,46.0,Cruises & Water Tours
364514,,
385573,39.0,Hop-On Hop-Off Tours
685679,46.0,4WD & Off-Road
641165,30.0,Hop-On Hop-Off Tours
524161,,
981395,,
242501,,
407004,29.0,Nature & Wildlife
531776,44.0,Cultural Tours
899977,22.0,4WD & Off-Road
211287,41.0,
583678,54.0,
744161,25.0,4WD & Off-Road
286521,49.0,4WD & Off-Road
254153,59.0,Cultural Tours
670603,44.0,Cultural Tours
794344,35.0,Wine Tasting
779817,,
321929,34.0,Wine Tasting
920190,54.0,
425757,,
504648,,
693139,55.0,Cruises & Water Tours
199972,18.0,Nature & Wildlife
377973,18.0,4WD & Off-Road
352615,,
677202,39.0,Wine Tasting
144684,37.0,
373678,60.0,Nature & Wildlife
519023,55.0,4WD & Off-Road
788119,46.0,4WD & Off-Road
421849,50.0,4WD & Off-Road
559603,63.0,4WD & Off-Road
597674,48.0,Cruises & Water Tours
644470,,
356703,,
509267,,
871874,35.0,4WD & Off-Road
355430,56.0,Cultural Tours
526164,51.0,Cultural Tours
735847,58.0,Cultural Tours
282974,42.0,Cultural Tours
678313,34.0,4WD & Off-Road
221676,45.0,4WD & Off-Road
240404,32.0,4WD & Off-Road
316691,55.0,Hop-On Hop-Off Tours
985260,29.0,4WD & Off-Road
741566,,
370870,39.0,
583330,28.0,Hop-On Hop-Off Tours
304165,18.0,4WD & Off-Road
772550,47.0,4WD & Off-Road
997819,50.0,Cruises & Water Tours
344359,,
929521,20.0,4WD & Off-Road
953774,58.0,
467312,,
225624,29.0,Nature & Wildlife
459596,,
849763,64.0,Nature & Wildlife
425890,59.0,Cruises & Water Tours
776124,56.0,4WD & Off-Road
397052,,
710085,50.0,Cultural Tours
491853,,
696391,,
292913,52.0,Cultural Tours
162770,25.0,Wine Tasting
703561,39.0,4WD & Off-Road
809713,60.0,4WD & Off-Road
439829,19.0,4WD & Off-Road
620287,,
659606,57.0,Wine Tasting
103391,52.0,Nature & Wildlife
485495,25.0,4WD & Off-Road
785152,61.0,
895684,,
654625,50.0,Nature & Wildlife
783983,21.0,Nature & Wildlife
392499,38.0,Hop-On Hop-Off Tours
182131,37.0,4WD & Off-Road
742011,59.0,
483945,37.0,Hop-On Hop-Off Tours
964790,,
378599,59.0,Hop-On Hop-Off Tours
126135,33.0,Nature & Wildlife
